,NAME,GRADE,AGE,SKILL,STARCOLL,NUMOFF,POS,HEIGHT_IN,WEIGHT_LBS,COLLDIST_MI,NILVAL_LONG_USD,INSTA_LONG,TWIT_LONG,TIK_LONG,SPORT,RECRUIT_YEAR,EXP_MONTHS,EXP_YEARS,institution_name_short,ClassificationCode,REV_MEN,EXP_MEN
359,Aaron Rowe,0.0,16.0,96.87,Tennessee,12.0,1.0,73.0,165.0,498.0,112000.0,8300.0,762.0,0.0,basketball,2025.0,0.0,0.0,Tennessee,1.0,16069180.0,14365527.0
360,Bishop Boswell,0.0,17.0,94.27,Tennessee,17.0,1.0,76.0,195.0,180.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Tennessee,1.0,16069180.0,14365527.0
361,Chase McCarty,0.0,17.0,93.53,Tennessee,18.0,4.0,78.0,200.0,172.0,,1900.0,655.0,0.0,basketball,2024.0,0.0,0.0,Tennessee,1.0,16069180.0,14365527.0
362,Elijah Gertrude,2.0,18.316666666666666,95.0,Virginia,10.0,3.0,75.0,180.0,302.0,,26000.0,1000.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Virginia,1.0,14598575.0,12273802.0
363,Blake Buchanan,2.0,18.316666666666666,93.73,Virginia,8.0,6.0,82.0,215.0,2027.0,,3600.0,1200.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Virginia,1.0,14598575.0,12273802.0
364,Christian Bliss,2.0,18.0,89.83,Virginia,5.0,1.0,76.0,205.0,303.0,,5500.0,553.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Virginia,1.0,14598575.0,12273802.0
365,Anthony Robinson,2.0,18.316666666666666,83.0,Virginia,2.0,6.0,82.0,230.0,467.0,,0.0,863.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Virginia,1.0,14598575.0,12273802.0
366,Isaac Traudt,4.0,19.1,95.08,Virginia,25.0,5.0,82.0,230.0,1066.0,,6900.0,5100.0,887.0,basketball,2022.0,14.0,1.1726027397260275,Virginia,1.0,14598575.0,12273802.0
367,Leon Bond,4.0,19.1,94.35,Virginia,9.0,4.0,77.0,180.0,597.0,,3600.0,1800.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Virginia,1.0,14598575.0,12273802.0
369,Ryan Dunn,4.0,19.1,92.77,Virginia,22.0,4.0,78.0,190.0,319.0,,4100.0,1800.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Virginia,1.0,14598575.0,12273802.0
370,Taine Murray,6.0,20.0,92.7,Virginia,7.0,2.0,77.0,190.0,472.0,,10200.0,1200.0,76.0,basketball,2021.0,26.0,2.1726027397260275,Virginia,1.0,14598575.0,12273802.0
371,Jacob Wilkins,0.0,16.0,96.02,Virginia,5.0,4.0,80.0,165.0,443.0,,10600.0,835.0,0.0,basketball,2025.0,0.0,0.0,Virginia,1.0,14598575.0,12273802.0
372,Jacob Cofie,0.0,17.0,93.06,Virginia,9.0,5.0,81.0,225.0,2265.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Virginia,1.0,14598575.0,12273802.0
373,Carey Booth,2.0,18.0,94.76,Notre Dame,25.0,6.0,82.0,205.0,989.0,,1100.0,1100.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Notre Dame,1.0,10817411.0,10817411.0
375,Logan Imes,2.0,18.316666666666666,86.25,Notre Dame,10.0,3.0,76.0,175.0,117.0,,0.0,0.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Notre Dame,1.0,10817411.0,10817411.0
376,Braeden Shrewsberry,2.0,18.316666666666666,85.92,Notre Dame,5.0,2.0,74.0,170.0,441.0,,0.0,0.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Notre Dame,1.0,10817411.0,10817411.0
377,JJ Starling,4.0,19.1,98.34,Notre Dame,7.0,2.0,76.0,200.0,515.0,117000.0,15800.0,0.0,2000.0,basketball,2022.0,14.0,1.1726027397260275,Notre Dame,1.0,10817411.0,10817411.0
378,Ven-Allen Lubin,4.0,19.1,94.08,Notre Dame,16.0,4.0,80.0,226.0,948.0,,0.0,0.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Notre Dame,1.0,10817411.0,10817411.0
381,Darius Adams,0.0,16.0,96.36,Notre Dame,20.0,2.0,75.0,155.0,645.0,,0.0,0.0,0.0,basketball,2025.0,0.0,0.0,Notre Dame,1.0,10817411.0,10817411.0
382,Cam Ward,0.0,16.0,94.18,Notre Dame,16.0,4.0,78.0,190.0,538.0,,0.0,784.0,0.0,basketball,2025.0,0.0,0.0,Notre Dame,1.0,10817411.0,10817411.0
383,Azavier Robinson,0.0,16.0,89.51,Notre Dame,1.0,1.0,73.0,180.0,131.0,,0.0,0.0,0.0,basketball,2025.0,0.0,0.0,Notre Dame,1.0,10817411.0,10817411.0
384,Sir Mohammed,0.0,17.0,93.93,Notre Dame,21.0,4.0,78.0,200.0,269.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Notre Dame,1.0,10817411.0,10817411.0
385,Cole Certa,0.0,17.0,88.07,Notre Dame,14.0,2.0,77.0,175.0,165.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Notre Dame,1.0,10817411.0,10817411.0
386,Garrett Sundra,0.0,17.0,87.86,Notre Dame,11.0,5.0,82.0,215.0,509.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Notre Dame,1.0,10817411.0,10817411.0
387,Sebastian Mack,2.0,18.316666666666666,94.59,UCLA,12.0,2.0,76.0,180.0,233.0,,2600.0,449.0,0.0,basketball,2023.0,2.0,0.1726027397260274,UCLA,1.0,12891320.0,11934794.0
388,Devin Williams,2.0,18.316666666666666,94.3,UCLA,19.0,5.0,82.0,200.0,41.0,,48000.0,1100.0,0.0,basketball,2023.0,2.0,0.1726027397260274,UCLA,1.0,12891320.0,11934794.0
389,Ilane Fibleuil,2.0,18.316666666666666,93.5,UCLA,2.0,4.0,77.0,180.0,5653.0,,4000.0,610.0,0.0,basketball,2023.0,2.0,0.1726027397260274,UCLA,1.0,12891320.0,11934794.0
390,Brandon Williams,2.0,18.316666666666666,92.94,UCLA,16.0,5.0,79.0,205.0,2454.0,,8400.0,210.0,0.0,basketball,2023.0,2.0,0.1726027397260274,UCLA,1.0,12891320.0,11934794.0
392,Adem Bona,4.0,19.1,98.19,UCLA,8.0,5.0,82.0,235.0,384.0,,17800.0,695.0,0.0,basketball,2022.0,14.0,1.1726027397260275,UCLA,1.0,12891320.0,11934794.0
393,Dylan Andrews,4.0,19.1,95.59,UCLA,14.0,1.0,74.0,170.0,0.0,,22000.0,979.0,149.0,basketball,2022.0,14.0,1.1726027397260275,UCLA,1.0,12891320.0,11934794.0
395,Will McClendon,3.0,20.0,95.24,UCLA,12.0,2.0,74.0,210.0,233.0,,23000.0,0.0,9000.0,basketball,2021.0,26.0,2.1726027397260275,UCLA,1.0,12891320.0,11934794.0
396,Elzie Harrington,0.0,16.0,97.01,UCLA,4.0,2.0,76.0,183.0,15.0,110000.0,5300.0,237.0,0.0,basketball,2025.0,0.0,0.0,UCLA,1.0,12891320.0,11934794.0
397,Eric Freeny,0.0,17.0,87.55,UCLA,5.0,2.0,76.0,180.0,41.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,UCLA,1.0,12891320.0,11934794.0
398,Alijah Arenas,0.0,15.0,98.74,UCLA,13.0,2.0,76.0,170.0,30.0,190000.0,27000.0,0.0,0.0,basketball,2026.0,0.0,0.0,UCLA,1.0,12891320.0,11934794.0
399,Amani Hansberry,2.0,18.316666666666666,94.58,Illinois,25.0,5.0,80.0,225.0,603.0,,4500.0,2300.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Illinois,1.0,25658000.0,13195873.0
400,Dra Gibbs-Lawhorn,2.0,18.316666666666666,91.58,Illinois,12.0,1.0,73.0,165.0,74.0,,24000.0,2800.0,7200.0,basketball,2023.0,2.0,0.1726027397260274,Illinois,1.0,25658000.0,13195873.0
402,Skyy Clark,4.0,19.1,96.67,Illinois,25.0,1.0,75.0,200.0,1699.0,145000.0,224000.0,23000.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Illinois,1.0,25658000.0,13195873.0
403,Ty Rodgers,4.0,19.1,94.41,Illinois,12.0,4.0,78.0,180.0,307.0,,17900.0,10000.0,2300.0,basketball,2022.0,14.0,1.1726027397260275,Illinois,1.0,25658000.0,13195873.0
404,Jayden Epps,4.0,19.1,93.58,Illinois,1.0,3.0,74.0,195.0,669.0,,10800.0,6400.0,804.0,basketball,2022.0,14.0,1.1726027397260275,Illinois,1.0,25658000.0,13195873.0
405,Sencire Harris,4.0,19.1,93.02,Illinois,6.0,3.0,75.0,160.0,358.0,,14100.0,10600.0,1300.0,basketball,2022.0,14.0,1.1726027397260275,Illinois,1.0,25658000.0,13195873.0
407,Luke Goode,6.0,20.0,92.42,Illinois,14.0,2.0,79.0,200.0,175.0,,14800.0,9800.0,157.0,basketball,2021.0,26.0,2.1726027397260275,Illinois,1.0,25658000.0,13195873.0
408,RJ Melendez,6.0,20.0,92.24,Illinois,11.0,3.0,79.0,190.0,903.0,,14000.0,8700.0,187.0,basketball,2021.0,26.0,2.1726027397260275,Illinois,1.0,25658000.0,13195873.0
409,Jeremiah Fears,0.0,16.0,96.03,Illinois,17.0,1.0,75.0,165.0,96.0,,0.0,1600.0,0.0,basketball,2025.0,0.0,0.0,Illinois,1.0,25658000.0,13195873.0
410,Aleks Alston,0.0,16.0,93.93,Illinois,18.0,5.0,79.0,170.0,127.0,,4000.0,0.0,0.0,basketball,2025.0,0.0,0.0,Illinois,1.0,25658000.0,13195873.0
411,Morez Johnson,0.0,17.0,95.62,Illinois,10.0,5.0,80.0,205.0,127.0,,0.0,2500.0,0.0,basketball,2024.0,0.0,0.0,Illinois,1.0,25658000.0,13195873.0
412,Jason Schofield,0.0,17.0,87.9,Illinois,7.0,5.0,80.0,205.0,809.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Illinois,1.0,25658000.0,13195873.0
413,Jason Jakstys,0.0,17.0,85.69,Illinois,1.0,6.0,82.0,185.0,103.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Illinois,1.0,25658000.0,13195873.0
414,Chris Riddle,0.0,17.0,85.5,Illinois,3.0,2.0,77.0,195.0,127.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Illinois,1.0,25658000.0,13195873.0
415,Adam Oumiddoch,0.0,15.0,96.09,Illinois,2.0,2.0,77.0,170.0,595.0,,7200.0,417.0,0.0,basketball,2026.0,0.0,0.0,Illinois,1.0,25658000.0,13195873.0
416,Kaden Cooper,2.0,18.316666666666666,94.49,Oklahoma,25.0,2.0,77.0,180.0,43.0,,4200.0,1900.0,503.0,basketball,2023.0,2.0,0.1726027397260274,Oklahoma,1.0,14034622.0,12406055.0
417,Jacolb Cole,2.0,18.316666666666666,91.46,Oklahoma,11.0,5.0,79.0,185.0,396.0,,3300.0,1200.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Oklahoma,1.0,14034622.0,12406055.0
418,Otega Oweh,4.0,19.1,93.74,Oklahoma,14.0,2.0,76.0,210.0,1272.0,,9700.0,1400.0,190.0,basketball,2022.0,14.0,1.1726027397260275,Oklahoma,1.0,14034622.0,12406055.0
419,Milos Uzan,4.0,19.1,93.39,Oklahoma,14.0,1.0,76.0,183.0,1390.0,,5300.0,2000.0,1500.0,basketball,2022.0,14.0,1.1726027397260275,Oklahoma,1.0,14034622.0,12406055.0
421,Kuol Atak,0.0,17.0,91.56,Oklahoma,9.0,5.0,81.0,185.0,171.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Oklahoma,1.0,14034622.0,12406055.0
422,Dillon Battie,0.0,17.0,86.48,Oklahoma,15.0,5.0,79.0,195.0,182.0,,2300.0,599.0,0.0,basketball,2024.0,0.0,0.0,Oklahoma,1.0,14034622.0,12406055.0
423,Dayton Forsythe,0.0,17.0,85.24,Oklahoma,14.0,1.0,74.0,180.0,18.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Oklahoma,1.0,14034622.0,12406055.0
424,Blue Cain,2.0,18.0,94.4,Georgia,13.0,2.0,76.0,180.0,139.0,,24000.0,1700.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Georgia,1.0,12029584.0,14127220.0
425,Silas Demary Jr.,2.0,19.0,94.15,Georgia,18.0,1.0,77.0,180.0,166.0,,6300.0,1800.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Georgia,1.0,12029584.0,14127220.0
426,Dylan James,2.0,18.316666666666666,93.27,Georgia,5.0,5.0,81.0,200.0,427.0,,1300.0,906.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Georgia,1.0,12029584.0,14127220.0
427,Mari Jordan,2.0,18.316666666666666,89.47,Georgia,10.0,2.0,78.0,185.0,31.0,,6600.0,880.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Georgia,1.0,12029584.0,14127220.0
428,KyeRon Lindsay,4.0,19.1,91.74,Georgia,24.0,5.0,79.0,215.0,795.0,,0.0,1700.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Georgia,1.0,12029584.0,14127220.0
430,Isaiah Henry,0.0,16.0,90.44,Georgia,2.0,3.0,76.0,195.0,186.0,,0.0,0.0,0.0,basketball,2025.0,0.0,0.0,Georgia,1.0,12029584.0,14127220.0
431,Asa Newell,0.0,17.0,98.65,Georgia,23.0,5.0,81.0,205.0,0.0,448000.0,43000.0,2300.0,0.0,basketball,2024.0,0.0,0.0,Georgia,1.0,12029584.0,14127220.0
432,Derrion Reid,0.0,17.0,98.34,Georgia,20.0,4.0,79.0,200.0,75.0,313000.0,7400.0,1300.0,0.0,basketball,2024.0,0.0,0.0,Georgia,1.0,12029584.0,14127220.0
433,Khani Rooths,0.0,17.0,96.81,Georgia,15.0,4.0,80.0,195.0,488.0,108000.0,3100.0,415.0,0.0,basketball,2024.0,0.0,0.0,Georgia,1.0,12029584.0,14127220.0
434,Dai Dai Ames,2.0,18.316666666666666,94.34,Kansas State,22.0,1.0,73.0,160.0,505.0,,19800.0,1300.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Kansas State,1.0,10163782.0,7653111.0
435,RJ Jones,2.0,18.316666666666666,93.28,Kansas State,19.0,2.0,75.0,175.0,408.0,,14400.0,2200.0,1300.0,basketball,2023.0,2.0,0.1726027397260274,Kansas State,1.0,10163782.0,7653111.0
436,Macaleab Rich,2.0,18.316666666666666,91.7,Kansas State,7.0,5.0,79.0,225.0,344.0,,22000.0,2600.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Kansas State,1.0,10163782.0,7653111.0
437,Taj Manning,4.0,19.1,85.67,Kansas State,3.0,5.0,78.0,220.0,100.0,,3400.0,1400.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Kansas State,1.0,10163782.0,7653111.0
438,Dorian Finister,4.0,19.1,83.5,Kansas State,12.0,2.0,77.0,190.0,730.0,,0.0,0.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Kansas State,1.0,10163782.0,7653111.0
439,Tee Bartlett,0.0,16.0,94.26,Kansas State,4.0,6.0,82.0,235.0,1239.0,,0.0,0.0,0.0,basketball,2025.0,0.0,0.0,Kansas State,1.0,10163782.0,7653111.0
440,David Castillo,0.0,17.0,95.31,Kansas State,16.0,1.0,73.0,170.0,164.0,,8700.0,4200.0,0.0,basketball,2024.0,0.0,0.0,Kansas State,1.0,10163782.0,7653111.0
441,Taylor Bol Bowen,2.0,19.0,94.33,Florida State,25.0,4.0,81.0,195.0,1149.0,,10500.0,1600.0,1300.0,basketball,2023.0,2.0,0.1726027397260274,Florida State,1.0,16987326.0,11104464.0
442,Baba Miller,4.0,19.1,93.33,Florida State,1.0,5.0,82.0,180.0,4432.0,,0.0,2000.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Florida State,1.0,16987326.0,11104464.0
443,Chandler Jackson,4.0,19.1,93.25,Florida State,9.0,3.0,76.0,205.0,472.0,,7700.0,1600.0,6400.0,basketball,2022.0,14.0,1.1726027397260275,Florida State,1.0,16987326.0,11104464.0
444,Cameron Corhen,4.0,19.1,92.79,Florida State,13.0,6.0,81.0,205.0,748.0,,1900.0,1100.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Florida State,1.0,16987326.0,11104464.0
445,De'Ante Green,4.0,19.1,88.13,Florida State,25.0,5.0,81.0,215.0,376.0,,7800.0,2100.0,486.0,basketball,2022.0,14.0,1.1726027397260275,Florida State,1.0,16987326.0,11104464.0
446,Tom House,4.0,19.1,84.28,Florida State,1.0,4.0,78.0,200.0,645.0,,7500.0,1200.0,88000.0,basketball,2022.0,14.0,1.1726027397260275,Florida State,1.0,16987326.0,11104464.0
447,Jeremiah Bembry,1.0,19.1,83.0,Florida State,18.0,1.0,77.0,185.0,913.0,,0.0,340.0,2400.0,basketball,2022.0,14.0,1.1726027397260275,Florida State,1.0,16987326.0,11104464.0
448,Matthew Cleveland,6.0,20.0,97.77,Florida State,25.0,3.0,78.0,190.0,257.0,217000.0,13000.0,2900.0,45.0,basketball,2021.0,26.0,2.1726027397260275,Florida State,1.0,16987326.0,11104464.0
449,Jalen Warley,6.0,20.0,96.15,Florida State,15.0,1.0,76.0,175.0,838.0,,13200.0,1300.0,46000.0,basketball,2021.0,26.0,2.1726027397260275,Florida State,1.0,16987326.0,11104464.0
451,Kiyan Anthony,0.0,16.0,95.82,Florida State,18.0,2.0,76.0,185.0,918.0,515000.0,721000.0,8600.0,221000.0,basketball,2025.0,0.0,0.0,Florida State,1.0,16987326.0,11104464.0
452,Alex Lloyd,0.0,16.0,95.04,Florida State,7.0,2.0,75.0,160.0,389.0,,0.0,0.0,0.0,basketball,2025.0,0.0,0.0,Florida State,1.0,16987326.0,11104464.0
454,AJ Swinton,0.0,17.0,91.24,Florida State,9.0,4.0,77.0,180.0,721.0,,7900.0,1100.0,0.0,basketball,2024.0,0.0,0.0,Florida State,1.0,16987326.0,11104464.0
455,Trey Green,2.0,18.316666666666666,94.32,Xavier,21.0,1.0,70.0,155.0,318.0,,37000.0,1.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Xavier,3.0,16067816.0,16067813.0
456,Dailyn Swain,2.0,18.0,93.3,Xavier,13.0,4.0,79.0,185.0,105.0,,14200.0,1500.0,5900.0,basketball,2023.0,2.0,0.1726027397260274,Xavier,3.0,16067816.0,16067813.0
457,Reid Ducharme,2.0,18.316666666666666,92.13,Xavier,12.0,2.0,78.0,180.0,738.0,,4800.0,925.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Xavier,3.0,16067816.0,16067813.0
458,Kachi Nzeh,2.0,18.316666666666666,85.77,Xavier,4.0,6.0,81.0,220.0,514.0,,0.0,0.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Xavier,3.0,16067816.0,16067813.0
461,Kam Craft,4.0,19.1,94.9,Xavier,7.0,2.0,77.0,180.0,370.0,,6800.0,1500.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Xavier,3.0,16067816.0,16067813.0
462,Desmond Claude,4.0,19.1,93.52,Xavier,22.0,1.0,77.0,180.0,669.0,,0.0,0.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Xavier,3.0,16067816.0,16067813.0
463,Jonathan Powell,0.0,17.0,91.32,Xavier,13.0,2.0,78.0,180.0,48.0,,5700.0,1300.0,0.0,basketball,2024.0,0.0,0.0,Xavier,3.0,16067816.0,16067813.0
464,Klairus Amir,0.0,17.0,86.37,Xavier,3.0,4.0,79.0,185.0,360.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Xavier,3.0,16067816.0,16067813.0
465,Joseph Tugler,2.0,18.316666666666666,94.27,Houston,1.0,5.0,79.0,215.0,0.0,,869.0,578.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Houston,1.0,9764326.0,9764326.0
466,Jacob McFarland,2.0,18.316666666666666,92.79,Houston,17.0,6.0,82.0,205.0,1312.0,,1000.0,214.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Houston,1.0,9764326.0,9764326.0
467,Kordelius Jefferson,2.0,18.316666666666666,90.5,Houston,13.0,3.0,75.0,180.0,225.0,,10000.0,1300.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Houston,1.0,9764326.0,9764326.0
469,Terrance Arceneaux,4.0,19.1,96.16,Houston,8.0,2.0,78.0,190.0,79.0,,6500.0,2000.0,1300.0,basketball,2022.0,14.0,1.1726027397260275,Houston,1.0,9764326.0,9764326.0
470,Cedric Lath,1.0,19.1,86.5,Houston,3.0,6.0,82.0,235.0,1212.0,,1300.0,351.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Houston,1.0,9764326.0,9764326.0
471,Shawn Jones,4.0,19.1,82.67,Houston,7.0,4.0,77.0,200.0,16.0,,0.0,0.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Houston,1.0,9764326.0,9764326.0
472,Emanuel Sharp,3.0,20.0,91.93,Houston,15.0,2.0,76.0,200.0,790.0,,5800.0,1300.0,261.0,basketball,2021.0,26.0,2.1726027397260275,Houston,1.0,9764326.0,9764326.0
473,Chris Cenac,0.0,16.0,93.57,Houston,8.0,5.0,81.0,200.0,317.0,,4400.0,0.0,0.0,basketball,2025.0,0.0,0.0,Houston,1.0,9764326.0,9764326.0
474,Alejandro Aviles,0.0,16.0,92.93,Houston,8.0,5.0,80.0,205.0,0.0,,0.0,0.0,0.0,basketball,2025.0,0.0,0.0,Houston,1.0,9764326.0,9764326.0
475,Nic Codie,0.0,17.0,95.26,Houston,20.0,5.0,80.0,200.0,238.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Houston,1.0,9764326.0,9764326.0
476,Mercy Miller,0.0,17.0,93.22,Houston,3.0,2.0,76.0,170.0,1059.0,85000.0,138000.0,1100.0,0.0,basketball,2024.0,0.0,0.0,Houston,1.0,9764326.0,9764326.0
477,Jizzle James,2.0,18.316666666666666,94.25,Cincinnati,12.0,1.0,74.0,180.0,752.0,,31000.0,1800.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Cincinnati,1.0,6625964.0,6625964.0
478,Rayvon Griffith,2.0,18.316666666666666,93.61,Cincinnati,17.0,4.0,78.0,190.0,0.0,,83000.0,2600.0,17000.0,basketball,2023.0,2.0,0.1726027397260274,Cincinnati,1.0,6625964.0,6625964.0
479,Dan Skillings Jr.,4.0,19.1,93.58,Cincinnati,1.0,2.0,77.0,180.0,501.0,,36000.0,1400.0,1.0,basketball,2022.0,14.0,1.1726027397260275,Cincinnati,1.0,6625964.0,6625964.0
480,Josh Reed,4.0,19.1,89.35,Cincinnati,7.0,2.0,78.0,195.0,370.0,,3100.0,1400.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Cincinnati,1.0,6625964.0,6625964.0
481,Sage Tolentino,4.0,19.1,85.67,Cincinnati,5.0,6.0,84.0,210.0,4429.0,,23000.0,928.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Cincinnati,1.0,6625964.0,6625964.0
482,RJ Greer,0.0,16.0,91.13,Cincinnati,5.0,2.0,75.0,165.0,33.0,,3100.0,0.0,0.0,basketball,2025.0,0.0,0.0,Cincinnati,1.0,6625964.0,6625964.0
483,Tyler McKinley,0.0,17.0,94.01,Cincinnati,17.0,5.0,81.0,220.0,0.0,,0.0,1400.0,0.0,basketball,2024.0,0.0,0.0,Cincinnati,1.0,6625964.0,6625964.0
484,Myles Colvin,2.0,18.316666666666666,93.95,Purdue,4.0,2.0,77.0,200.0,66.0,,4100.0,4300.0,1300.0,basketball,2023.0,2.0,0.1726027397260274,Purdue,1.0,18911360.0,8821891.0
485,Fletcher Loyer,4.0,19.1,92.05,Purdue,11.0,2.0,76.0,170.0,102.0,,18100.0,5100.0,243.0,basketball,2022.0,14.0,1.1726027397260275,Purdue,1.0,18911360.0,8821891.0
486,Camden Heide,1.0,19.1,90.71,Purdue,12.0,4.0,79.0,180.0,446.0,,7500.0,2100.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Purdue,1.0,18911360.0,8821891.0
487,Braden Smith,4.0,19.1,85.42,Purdue,7.0,1.0,72.0,165.0,51.0,,15000.0,2900.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Purdue,1.0,18911360.0,8821891.0
488,Trey Kaufman-Renn,3.0,20.0,95.78,Purdue,14.0,5.0,81.0,210.0,157.0,,7500.0,38.0,0.0,basketball,2021.0,26.0,2.1726027397260275,Purdue,1.0,18911360.0,8821891.0
489,Caleb Furst,6.0,20.0,95.3,Purdue,18.0,5.0,82.0,215.0,102.0,,16000.0,8200.0,0.0,basketball,2021.0,26.0,2.1726027397260275,Purdue,1.0,18911360.0,8821891.0
490,Eric Reibe,0.0,16.0,92.77,Purdue,16.0,6.0,83.0,215.0,526.0,,0.0,0.0,0.0,basketball,2025.0,0.0,0.0,Purdue,1.0,18911360.0,8821891.0
491,EJ Walker,0.0,16.0,91.06,Purdue,23.0,5.0,80.0,220.0,161.0,,2900.0,1700.0,0.0,basketball,2025.0,0.0,0.0,Purdue,1.0,18911360.0,8821891.0
492,Kanon Catchings,0.0,17.0,96.58,Purdue,7.0,4.0,80.0,185.0,52.0,89000.0,10800.0,2600.0,0.0,basketball,2024.0,0.0,0.0,Purdue,1.0,18911360.0,8821891.0
493,Gicarri Harris,0.0,17.0,93.32,Purdue,18.0,2.0,76.0,180.0,491.0,,4900.0,504.0,0.0,basketball,2024.0,0.0,0.0,Purdue,1.0,18911360.0,8821891.0
494,Raleigh Burgess,0.0,17.0,91.54,Purdue,16.0,6.0,83.0,235.0,161.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Purdue,1.0,18911360.0,8821891.0
495,KJ Lewis,2.0,18.316666666666666,93.53,Arizona,15.0,2.0,76.0,185.0,265.0,,19400.0,4400.0,977.0,basketball,2023.0,2.0,0.1726027397260274,Arizona,1.0,23287417.0,12202647.0
496,Kylan Boswell,1.0,18.0,97.31,Arizona,22.0,1.0,74.0,180.0,1375.0,,37000.0,4200.0,13000.0,basketball,2022.0,14.0,1.1726027397260275,Arizona,1.0,23287417.0,12202647.0
497,Dylan Anderson,1.0,19.1,93.03,Arizona,10.0,5.0,84.0,215.0,92.0,,2100.0,961.0,0.0,basketball,2022.0,14.0,1.1726027397260275,Arizona,1.0,23287417.0,12202647.0
499,Carter Bryant,0.0,17.0,98.19,Arizona,23.0,5.0,80.0,225.0,391.0,213000.0,7700.0,2500.0,0.0,basketball,2024.0,0.0,0.0,Arizona,1.0,23287417.0,12202647.0
500,Jamari Phillips,0.0,17.0,96.27,Arizona,15.0,2.0,76.0,185.0,682.0,73000.0,25000.0,1500.0,0.0,basketball,2024.0,0.0,0.0,Arizona,1.0,23287417.0,12202647.0
501,Emmanuel Stephen,0.0,17.0,92.44,Arizona,9.0,6.0,84.0,215.0,115.0,,0.0,0.0,0.0,basketball,2024.0,0.0,0.0,Arizona,1.0,23287417.0,12202647.0
502,Papa Kante,2.0,18.316666666666666,93.5,Pittsburgh,23.0,6.0,82.0,225.0,351.0,,2300.0,1400.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Pittsburgh,1.0,12968545.0,10934677.0
503,Jaland Lowe,2.0,18.316666666666666,93.03,Pittsburgh,12.0,1.0,73.0,160.0,1158.0,,5100.0,1100.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Pittsburgh,1.0,12968545.0,10934677.0
504,Carlton Carrington,2.0,18.316666666666666,92.67,Pittsburgh,1.0,2.0,75.0,175.0,194.0,,0.0,0.0,0.0,basketball,2023.0,2.0,0.1726027397260274,Pittsburgh,1.0,12968545.0,10934677.0
